RUN	pokemonapi.RefulTask	refultask	1720829203000	 	3.11.3
REQUEST		POST task	1720829221808	1720829222076	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222077
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222077
USER	Task API Test	END	1720829222077
USER	Task API Test	START	1720829222078
REQUEST		POST task	1720829221824	1720829222098	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222098
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222098
USER	Task API Test	END	1720829222099
USER	Task API Test	START	1720829222099
REQUEST		POST task	1720829221879	1720829222144	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222144
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222145
USER	Task API Test	END	1720829222145
USER	Task API Test	START	1720829222145
REQUEST		POST task	1720829221924	1720829222183	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222184
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222184
USER	Task API Test	END	1720829222184
USER	Task API Test	START	1720829222185
REQUEST		POST task	1720829221926	1720829222188	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222189
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222189
USER	Task API Test	END	1720829222189
USER	Task API Test	START	1720829222189
REQUEST		POST task	1720829221936	1720829222195	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222195
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222195
USER	Task API Test	END	1720829222195
USER	Task API Test	START	1720829222196
REQUEST		POST task	1720829221961	1720829222217	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222217
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222217
USER	Task API Test	END	1720829222218
USER	Task API Test	START	1720829222218
REQUEST		POST task	1720829221971	1720829222242	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222243
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222243
USER	Task API Test	END	1720829222243
USER	Task API Test	START	1720829222244
REQUEST		POST task	1720829222008	1720829222286	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222287
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222287
USER	Task API Test	END	1720829222287
USER	Task API Test	START	1720829222288
REQUEST		POST task	1720829222054	1720829222312	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222313
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222313
USER	Task API Test	END	1720829222313
USER	Task API Test	START	1720829222314
REQUEST		POST task	1720829222077	1720829222330	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222331
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222331
USER	Task API Test	END	1720829222331
USER	Task API Test	START	1720829222332
REQUEST		POST task	1720829222099	1720829222361	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222362
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222362
USER	Task API Test	END	1720829222362
USER	Task API Test	START	1720829222363
REQUEST		POST task	1720829222145	1720829222400	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222401
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222401
USER	Task API Test	END	1720829222401
USER	Task API Test	START	1720829222402
REQUEST		POST task	1720829222185	1720829222448	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222449
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222449
USER	Task API Test	END	1720829222449
USER	Task API Test	START	1720829222450
REQUEST		POST task	1720829222195	1720829222465	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222466
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222466
USER	Task API Test	END	1720829222466
USER	Task API Test	START	1720829222466
REQUEST		POST task	1720829222218	1720829222467	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222467
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222467
USER	Task API Test	END	1720829222467
USER	Task API Test	START	1720829222467
REQUEST		POST task	1720829222243	1720829222499	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222499
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222499
USER	Task API Test	END	1720829222500
USER	Task API Test	START	1720829222500
REQUEST		POST task	1720829222287	1720829222548	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222549
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222549
USER	Task API Test	END	1720829222549
USER	Task API Test	START	1720829222550
REQUEST		POST task	1720829222314	1720829222571	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222572
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222572
USER	Task API Test	END	1720829222572
USER	Task API Test	START	1720829222573
REQUEST		POST task	1720829222331	1720829222600	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222601
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222601
USER	Task API Test	END	1720829222601
USER	Task API Test	START	1720829222602
REQUEST		POST task	1720829222363	1720829222637	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222638
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222638
USER	Task API Test	END	1720829222638
USER	Task API Test	START	1720829222639
REQUEST		POST task	1720829222402	1720829222659	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222660
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222660
USER	Task API Test	END	1720829222660
USER	Task API Test	START	1720829222661
REQUEST		POST task	1720829222449	1720829222712	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222713
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222713
USER	Task API Test	END	1720829222713
USER	Task API Test	START	1720829222714
REQUEST		POST task	1720829222500	1720829222774	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222774
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222774
USER	Task API Test	END	1720829222775
USER	Task API Test	START	1720829222776
REQUEST		POST task	1720829222550	1720829222804	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222804
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222804
USER	Task API Test	END	1720829222805
USER	Task API Test	START	1720829222805
REQUEST		POST task	1720829222573	1720829222837	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222837
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222837
USER	Task API Test	END	1720829222838
USER	Task API Test	START	1720829222839
REQUEST		POST task	1720829222602	1720829222870	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222871
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222871
USER	Task API Test	END	1720829222872
USER	Task API Test	START	1720829222872
REQUEST		POST task	1720829222639	1720829222897	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222898
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222898
USER	Task API Test	END	1720829222898
USER	Task API Test	START	1720829222899
REQUEST		POST task	1720829222660	1720829222918	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222918
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222918
USER	Task API Test	END	1720829222919
USER	Task API Test	START	1720829222919
REQUEST		POST task	1720829222189	1720829222980	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222980
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222981
USER	Task API Test	END	1720829222981
USER	Task API Test	START	1720829222982
REQUEST		POST task	1720829222713	1720829222982	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829222982
ERROR	GET task: No attribute named 'thiis' is defined 	1720829222982
USER	Task API Test	END	1720829222982
USER	Task API Test	START	1720829222983
REQUEST		POST task	1720829222775	1720829223035	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223036
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223036
USER	Task API Test	END	1720829223036
USER	Task API Test	START	1720829223037
REQUEST		POST task	1720829222805	1720829223065	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223065
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223065
USER	Task API Test	END	1720829223066
USER	Task API Test	START	1720829223066
REQUEST		POST task	1720829222838	1720829223103	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223103
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223104
USER	Task API Test	END	1720829223104
USER	Task API Test	START	1720829223105
REQUEST		POST task	1720829222872	1720829223127	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223127
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223127
USER	Task API Test	END	1720829223128
USER	Task API Test	START	1720829223128
REQUEST		POST task	1720829222899	1720829223159	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223160
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223160
USER	Task API Test	END	1720829223160
USER	Task API Test	START	1720829223161
REQUEST		POST task	1720829222919	1720829223179	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223180
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223180
USER	Task API Test	END	1720829223180
USER	Task API Test	START	1720829223181
REQUEST		POST task	1720829222981	1720829223241	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223241
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223241
USER	Task API Test	END	1720829223242
USER	Task API Test	START	1720829223243
REQUEST		POST task	1720829222983	1720829223244	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223245
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223245
USER	Task API Test	END	1720829223245
USER	Task API Test	START	1720829223246
REQUEST		POST task	1720829222467	1720829223282	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223282
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223282
USER	Task API Test	END	1720829223283
USER	Task API Test	START	1720829223283
REQUEST		POST task	1720829222466	1720829223286	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223287
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223287
USER	Task API Test	END	1720829223287
USER	Task API Test	START	1720829223288
REQUEST		POST task	1720829223066	1720829223323	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223324
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223324
USER	Task API Test	END	1720829223325
USER	Task API Test	START	1720829223325
REQUEST		POST task	1720829223104	1720829223356	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223357
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223357
USER	Task API Test	END	1720829223357
USER	Task API Test	START	1720829223358
REQUEST		POST task	1720829223128	1720829223383	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223384
ERROR	GET task: No attribute named 'thiis' is defined 	1720829223384
USER	Task API Test	END	1720829223384
USER	Task API Test	START	1720829223385
REQUEST		POST task	1720829223161	1720829223425	KO	status.find.is(200), but actually found 405
ERROR	PUT task: No attribute named 'thiis' is defined 	1720829223425
